date,lat,lon,sst_celsius,lss_class
2025-07-16,28.0200,128.3000,29.87,1
2025-07-16,28.0300,128.2900,29.84,1
2025-07-16,28.0600,128.5500,29.88,1
2025-07-16,28.0700,127.8000,29.68,1
2025-07-16,28.1000,127.9200,29.69,1
2025-07-16,28.1100,123.2400,28.23,1
2025-07-16,28.1300,124.1400,28.76,1
2025-07-16,28.1300,128.0600,29.79,1
2025-07-16,28.1400,128.6200,29.86,1
2025-07-16,28.1500,128.1000,29.78,1
2025-07-16,28.1700,127.3700,29.37,1
2025-07-16,28.1800,127.9200,29.68,1
2025-07-16,28.2300,127.8700,29.71,1
2025-07-16,28.2800,128.5500,29.78,1
2025-07-16,28.4000,128.2200,29.70,1
2025-07-16,28.4200,124.7700,29.05,1
2025-07-16,28.4300,127.7100,29.55,1
2025-07-16,28.4300,128.6500,29.68,1
2025-07-16,28.4400,127.7100,29.56,1
2025-07-16,28.4400,128.2900,29.70,1
2025-07-16,28.4400,128.6700,29.71,1
2025-07-16,28.5100,121.6300,29.32,1
2025-07-16,28.5200,121.6300,29.30,1
2025-07-16,28.5200,121.6400,29.29,1
2025-07-16,28.5400,121.6500,29.25,1
2025-07-16,28.5400,121.6700,29.17,1
2025-07-16,28.5400,127.4700,29.35,1
2025-07-16,28.5600,121.6800,29.21,1
2025-07-16,28.5600,124.7300,28.99,1
2025-07-16,28.5700,124.7800,29.01,1
2025-07-16,28.5800,124.7100,28.95,1
2025-07-16,28.5800,124.8200,29.07,1
2025-07-16,28.5900,121.6800,29.30,1
2025-07-16,28.5900,121.7000,29.22,1
2025-07-16,28.6000,121.6800,29.34,1
2025-07-16,28.6000,121.6900,29.30,1
2025-07-16,28.6400,121.7400,29.31,1
2025-07-16,28.6500,121.7200,29.41,1
2025-07-16,28.6500,121.7300,29.39,1
2025-07-16,28.6500,121.7600,28.50,1
2025-07-16,28.6600,121.7200,29.46,1
2025-07-16,28.6600,121.7300,29.45,1
2025-07-16,28.6600,121.7400,29.42,1
2025-07-16,28.6600,121.7500,29.20,1
2025-07-16,28.6600,121.7600,28.78,1
2025-07-16,28.6700,121.7400,29.00,1
2025-07-16,28.6700,121.7600,28.97,1
2025-07-16,28.6900,121.7500,28.06,1
2025-07-16,28.6900,128.5900,29.74,1
2025-07-16,28.7300,124.7400,29.04,1
2025-07-16,28.7600,125.1800,29.31,1
2025-07-16,28.8100,127.8900,29.65,1
2025-07-16,28.8500,128.4000,29.85,1
2025-07-16,28.8600,124.8000,28.86,1
2025-07-16,28.8900,128.3100,29.72,1
2025-07-16,28.9000,125.3000,29.47,1
2025-07-16,29.0000,126.6000,29.32,1
2025-07-16,29.0300,126.4300,29.29,1
2025-07-16,29.0300,126.8600,29.31,1
2025-07-16,29.0600,126.4700,29.30,1
2025-07-16,29.0700,123.8600,28.16,1
2025-07-16,29.1500,126.8200,29.22,1
2025-07-16,29.1700,126.6900,29.17,1
2025-07-16,29.2600,126.5100,29.24,1
2025-07-16,29.2600,126.6200,29.21,1
2025-07-16,29.2900,125.5700,29.93,1
2025-07-16,29.3100,124.6700,28.72,1
2025-07-16,29.3100,124.9900,28.85,1
2025-07-16,29.3100,125.6500,29.51,1
2025-07-16,29.3200,124.9300,28.89,1
2025-07-16,29.3200,125.0400,28.94,1
2025-07-16,29.3400,126.2000,29.29,1
2025-07-16,29.3500,124.8800,28.86,1
2025-07-16,29.3600,124.8800,28.87,1
2025-07-16,29.3600,125.1000,29.06,1
2025-07-16,29.3800,126.0800,29.38,1
2025-07-16,29.4200,124.9800,29.02,1
2025-07-16,29.4200,126.0000,29.26,1
2025-07-16,29.4400,125.0800,29.03,1
2025-07-16,29.4600,124.6400,28.84,1
2025-07-16,29.4600,124.7900,29.01,1
2025-07-16,29.4800,125.0900,29.09,1
2025-07-16,29.4800,125.1000,29.07,1
2025-07-16,29.5100,124.8400,29.13,1
2025-07-16,29.5300,126.1500,29.24,1
2025-07-16,29.5300,126.1700,29.27,1
2025-07-16,29.5400,125.0500,29.11,1
2025-07-16,29.5500,125.0800,29.09,1
2025-07-16,29.5700,125.2000,29.06,1
2025-07-16,29.5800,125.8200,29.04,1
2025-07-16,29.6000,124.9500,29.18,1
2025-07-16,29.6100,125.9100,29.10,1
2025-07-16,29.6700,126.3900,29.49,1
2025-07-16,29.8800,125.9500,29.17,1
2025-07-16,29.9100,125.1600,28.93,1
2025-07-16,30.0400,125.5100,28.67,1
2025-07-16,30.0500,125.5100,28.64,1
2025-07-16,30.0800,125.5200,28.62,1
2025-07-16,30.1100,125.6600,28.39,1
2025-07-16,30.1500,125.9700,28.39,1
2025-07-16,30.1600,125.9000,28.14,1
2025-07-16,30.1800,125.8700,28.12,1
2025-07-16,30.2800,126.0100,28.30,1
2025-07-16,30.3000,125.8200,28.07,1
2025-07-16,30.3200,126.0400,28.35,1
2025-07-16,30.3500,126.0700,28.29,1
2025-07-16,30.3600,125.6200,28.61,1
2025-07-16,30.3600,125.6300,28.60,1
2025-07-16,30.3700,125.6200,28.61,1
2025-07-16,30.4000,125.7200,28.34,1
2025-07-16,30.4100,125.6900,28.37,1
2025-07-16,30.4100,125.7400,28.36,1
2025-07-16,30.6900,125.7100,28.23,1
2025-07-16,30.7100,125.6800,28.24,1
2025-07-16,30.7800,125.7900,28.02,1
2025-07-16,31.4100,127.0000,28.09,1
2025-07-16,31.4300,126.9900,28.09,1
2025-07-16,31.8400,127.2400,28.15,1
2025-07-16,31.8500,127.2300,28.12,1
2025-07-16,31.8600,127.2200,28.07,1
2025-07-16,31.8600,127.2300,28.09,1
2025-07-16,31.8900,127.2800,28.13,1
2025-07-16,31.9000,127.2700,28.14,1
2025-07-16,33.3000,122.8800,28.30,1
2025-07-16,33.3100,122.8900,28.30,1
2025-07-16,33.3200,122.8700,28.26,1
2025-07-16,33.3400,122.9300,28.48,1
2025-07-16,33.6300,121.3200,29.04,1
2025-07-16,33.6300,121.3300,28.96,1
2025-07-16,33.6300,121.3400,28.88,1
2025-07-16,33.6300,122.7800,28.07,1
2025-07-16,33.6400,122.7800,28.03,1
2025-07-16,33.7000,120.6300,28.61,1
2025-07-16,33.7000,120.6400,28.66,1
2025-07-16,33.7000,120.6500,28.53,1
2025-07-16,33.7100,120.6400,28.63,1
2025-07-16,33.7100,120.6500,28.49,1
2025-07-16,33.7100,120.6600,28.45,1
2025-07-16,33.7200,120.6500,28.47,1
2025-07-16,33.7200,120.6600,28.41,1
2025-07-16,33.7300,120.6400,28.48,1
2025-07-16,33.7300,120.6500,28.45,1
2025-07-16,33.7300,120.6600,28.38,1
2025-07-16,33.7400,120.6400,28.36,1
2025-07-16,33.7400,120.6500,28.32,1
2025-07-16,33.7400,120.6600,28.30,1
2025-07-16,33.7500,120.6400,28.32,1
2025-07-16,33.7500,120.6500,28.28,1
2025-07-16,33.7600,120.6300,28.33,1
2025-07-16,33.7600,120.6400,28.30,1
2025-07-16,33.7700,120.6200,28.27,1
2025-07-16,33.7700,120.6300,28.29,1
2025-07-16,33.7700,120.6400,28.25,1
2025-07-16,33.7900,120.6500,28.19,1
2025-07-16,33.8900,121.1800,28.66,1
2025-07-16,33.8900,121.2100,28.60,1
2025-07-16,33.8900,121.2300,28.61,1
2025-07-16,33.8900,121.4700,28.52,1
2025-07-16,33.9000,121.2300,28.66,1
2025-07-16,33.9000,121.4800,28.47,1
2025-07-16,33.9100,121.2200,28.68,1
2025-07-16,33.9100,121.2300,28.67,1
2025-07-16,33.9300,121.5100,28.34,1
2025-07-16,33.9300,121.5200,28.27,1
2025-07-16,33.9600,121.4200,28.52,1
2025-07-16,33.9700,121.4100,28.49,1
2025-07-16,34.8500,119.6200,28.01,1
